Site_ID,Variable,Start_Date,Height,Instrument_Model,Instrument_Model2,Comment,BASE_Version
US-ARM,TAU_1_2_1,20150720,25,SA-Gill R3-50,,,11-5
US-ARM,TAU_1_2_1,,25,SA-Gill Windmaster Pro,,,11-5
US-ARM,TAU_1_3_1,20150720,60,SA-Gill R3-50,,,11-5
US-ARM,TAU_1_3_1,,60,SA-Gill Windmaster Pro,,,11-5
US-ARM,TAU_SSITC_TEST_1_1_1,20150720,4.55,,,,11-5
US-ARM,TAU_SSITC_TEST_1_1_1,,4.65,,,,11-5
US-ARM,TAU_SSITC_TEST_1_2_1,,25,,,,11-5
US-ARM,TAU_SSITC_TEST_1_3_1,,60,,,,11-5
US-ARM,T_CANOPY_1_1_1,,0.94,TEMP-Other,,,11-5
US-ARM,TS_1_1_1,,-0.05,TEMP-TCouple,,ended in 20150301,11-5
US-ARM,TS_1_1_2,,-0.05,TEMP-TCouple,,ended in 20150301,11-5
US-ARM,TS_1_2_1,,-0.15,TEMP-TCouple,,ended in 20150301,11-5
US-ARM,TS_1_2_2,,-0.15,TEMP-TCouple,,ended in 20150301,11-5
US-ARM,TS_1_3_1,,-0.25,TEMP-TCouple,,ended in 20150301,11-5
US-ARM,TS_1_3_2,,-0.25,TEMP-TCouple,,ended in 20150301,11-5
US-ARM,TS_2_1_1,,-0.1,TEMP-TCouple,,,11-5
US-ARM,TS_2_2_1,,-0.2,TEMP-TCouple,,,11-5
US-ARM,TS_2_3_1,,-0.3,TEMP-TCouple,,,11-5
US-ARM,TS_2_4_1,,-0.5,TEMP-TCouple,,,11-5
US-ARM,TS_2_5_1,,-0.7,TEMP-TCouple,,,11-5
US-ARM,TS_2_6_1,,-1.0,TEMP-TCouple,,,11-5
US-ARM,TS_3_1_1,,-0.125,TEMP-TCouple,,,11-5
US-ARM,TS_3_1_2,,-0.125,TEMP-TCouple,,,11-5
US-ARM,TS_3_2_1,,-0.25,TEMP-TCouple,,,11-5
US-ARM,TS_3_2_2,,-0.25,TEMP-TCouple,,,11-5
US-ARM,TS_3_3_1,,-0.38,TEMP-TCouple,,,11-5
US-ARM,TS_3_3_2,,-0.38,TEMP-TCouple,,,11-5
US-ARM,T_SONIC_1_1_1,20150720,4.55,SA-Gill R3-50,,,11-5
US-ARM,T_SONIC_1_1_1,,4.65,SA-Gill Windmaster Pro,,,11-5
US-ARM,T_SONIC_1_2_1,20150720,25,SA-Gill R3-50,,,11-5
US-ARM,T_SONIC_1_2_1,,25,SA-Gill Windmaster Pro,,,11-5
US-ARM,T_SONIC_1_3_1,20150720,60,SA-Gill R3-50,,,11-5
US-ARM,T_SONIC_1_3_1,,60,SA-Gill Windmaster Pro,,,11-5
US-ARM,T_SONIC_SIGMA_1_1_1,20150720,4.55,SA-Gill R3-50,,,11-5
US-ARM,T_SONIC_SIGMA_1_1_1,,4.65,SA-Gill Windmaster Pro,,,11-5
US-ARM,T_SONIC_SIGMA_1_2_1,20150720,25,SA-Gill R3-50,,,11-5
US-ARM,T_SONIC_SIGMA_1_2_1,,25,SA-Gill Windmaster Pro,,,11-5
US-ARM,T_SONIC_SIGMA_1_3_1,20150720,60,SA-Gill R3-50,,,11-5
US-ARM,T_SONIC_SIGMA_1_3_1,,60,SA-Gill Windmaster Pro,,,11-5
US-ARM,U_SIGMA_1_1_1,20150720,4.55,SA-Gill R3-50,,,11-5
US-ARM,U_SIGMA_1_1_1,,4.65,SA-Gill Windmaster Pro,,,11-5
US-ARM,U_SIGMA_1_2_1,20150720,25,SA-Gill R3-50,,,11-5
US-ARM,U_SIGMA_1_2_1,,25,SA-Gill Windmaster Pro,,,11-5
US-ARM,U_SIGMA_1_3_1,20150720,60,SA-Gill R3-50,,,11-5
US-ARM,U_SIGMA_1_3_1,,60,SA-Gill Windmaster Pro,,,11-5
US-ARM,USTAR_1_1_1,20150720,4.55,SA-Gill R3-50,,,11-5
US-ARM,USTAR_1_1_1,,4.65,SA-Gill Windmaster Pro,,,11-5
US-ARM,USTAR_1_2_1,20150720,25,SA-Gill R3-50,,,11-5
US-ARM,USTAR_1_2_1,,25,SA-Gill Windmaster Pro,,,11-5
US-ARM,USTAR_1_3_1,20150720,60,SA-Gill R3-50,,,11-5
US-ARM,USTAR_1_3_1,,60,SA-Gill Windmaster Pro,,,11-5
US-ARM,V_SIGMA_1_1_1,20150720,4.55,SA-Gill R3-50,,,11-5
US-ARM,V_SIGMA_1_1_1,,4.65,SA-Gill Windmaster Pro,,,11-5
US-ARM,V_SIGMA_1_2_1,20150720,25,SA-Gill R3-50,,,11-5
US-ARM,V_SIGMA_1_2_1,,25,SA-Gill Windmaster Pro,,,11-5
US-ARM,V_SIGMA_1_3_1,20150720,60,SA-Gill R3-50,,,11-5
US-ARM,V_SIGMA_1_3_1,,60,SA-Gill Windmaster Pro,,,11-5
US-ARM,WD_1_1_1,20150720,4.55,SA-Gill R3-50,,,11-5
US-ARM,WD_1_1_1,,4.65,SA-Gill Windmaster Pro,,,11-5
US-ARM,WD_1_2_1,20150720,25,SA-Gill R3-50,,,11-5
US-ARM,WD_1_2_1,,25,SA-Gill Windmaster Pro,,,11-5
US-ARM,WD_1_3_1,20150720,60,SA-Gill R3-50,,,11-5
US-ARM,WD_1_3_1,,60,SA-Gill Windmaster Pro,,,11-5
US-ARM,WS_1_1_1,20150720,4.55,SA-Gill R3-50,,,11-5
US-ARM,WS_1_1_1,,4.65,SA-Gill Windmaster Pro,,,11-5
US-ARM,WS_1_2_1,20150720,25,SA-Gill R3-50,,,11-5
US-ARM,WS_1_2_1,,25,SA-Gill Windmaster Pro,,,11-5
US-ARM,WS_1_3_1,20150720,60,SA-Gill R3-50,,,11-5
US-ARM,WS_1_3_1,,60,SA-Gill Windmaster Pro,,,11-5
US-ARM,W_SIGMA_1_1_1,20150720,4.55,SA-Gill R3-50,,,11-5
US-ARM,W_SIGMA_1_1_1,,4.65,SA-Gill Windmaster Pro,,,11-5
US-ARM,W_SIGMA_1_2_1,20150720,25,SA-Gill R3-50,,,11-5
US-ARM,W_SIGMA_1_2_1,,25,SA-Gill Windmaster Pro,,,11-5
US-ARM,W_SIGMA_1_3_1,20150720,60,SA-Gill R3-50,,,11-5
US-ARM,W_SIGMA_1_3_1,,60,SA-Gill Windmaster Pro,,,11-5
US-ARM,WS_MAX_1_1_1,20150720,4.55,SA-Gill R3-50,,,11-5
US-ARM,WS_MAX_1_1_1,,4.65,SA-Gill Windmaster Pro,,,11-5
US-ARM,WS_MAX_1_2_1,20150720,25,SA-Gill R3-50,,,11-5
US-ARM,WS_MAX_1_2_1,,25,SA-Gill Windmaster Pro,,,11-5
US-ARM,WS_MAX_1_3_1,20150720,60,SA-Gill R3-50,,,11-5
US-ARM,WS_MAX_1_3_1,,60,SA-Gill Windmaster Pro,,,11-5
US-ASH,CO2,,0,,,,1-5
US-ASH,FC,,0,,,,1-5
US-ASH,FC_SSITC_TEST,,0,,,,1-5
US-ASH,FETCH_70,,0,,,,1-5
US-ASH,FETCH_80,,0,,,,1-5
US-ASH,FETCH_90,,0,,,,1-5
US-ASH,FETCH_FILTER,,0,,,,1-5
US-ASH,FETCH_MAX,,0,,,,1-5
US-ASH,G,,0,,,,1-5
US-ASH,H,,0,,,,1-5
US-ASH,H2O,,0,,,,1-5
US-ASH,H_SSITC_TEST,,0,,,,1-5
US-ASH,LE,,0,,,,1-5
US-ASH,LE_SSITC_TEST,,0,,,,1-5
US-ASH,NETRAD,,0,,,,1-5
US-ASH,PA,,0,,,,1-5
US-ASH,RH,,0,,,,1-5
US-ASH,SW_IN,,0,,,,1-5
US-ASH,TA,,0,,,,1-5
US-ASH,TS,,0,,,,1-5
US-ASH,T_SONIC,,0,,,,1-5
US-ASH,T_SONIC_SIGMA,,0,,,,1-5
US-ASH,USTAR,,0,,,,1-5
US-ASH,VPD_PI,,0,,,,1-5
US-ASH,WD,,0,,,,1-5
US-ASH,WS,,0,,,,1-5
US-ASL,CO2,,0,,,,1-5
US-ASL,FC,,0,,,,1-5
US-ASL,FC_SSITC_TEST,,0,,,,1-5
US-ASL,FETCH_70,,0,,,,1-5
US-ASL,FETCH_80,,0,,,,1-5
US-ASL,FETCH_90,,0,,,,1-5
US-ASL,FETCH_FILTER,,0,,,,1-5
US-ASL,FETCH_MAX,,0,,,,1-5
US-ASL,G,,0,,,,1-5
US-ASL,H,,0,,,,1-5
US-ASL,H2O,,0,,,,1-5
US-ASL,H_SSITC_TEST,,0,,,,1-5
US-ASL,LE,,0,,,,1-5
US-ASL,LE_SSITC_TEST,,0,,,,1-5
US-ASL,NETRAD,,0,,,,1-5
US-ASL,PA,,0,,,,1-5
US-ASL,RH,,0,,,,1-5
US-ASL,SW_IN,,0,,,,1-5
US-ASL,TA,,0,,,,1-5
US-ASL,TS,,0,,,,1-5
US-ASL,T_SONIC,,0,,,,1-5
US-ASL,T_SONIC_SIGMA,,0,,,,1-5
US-ASL,USTAR,,0,,,,1-5
US-ASL,VPD_PI,,0,,,,1-5
US-ASL,WD,,0,,,,1-5
US-ASL,WS,,0,,,,1-5
US-ASM,CO2,,0,,,,1-5
US-ASM,FC,,0,,,,1-5
US-ASM,FC_SSITC_TEST,,0,,,,1-5
US-ASM,FETCH_70,,0,,,,1-5
US-ASM,FETCH_80,,0,,,,1-5
US-ASM,FETCH_90,,0,,,,1-5
US-ASM,FETCH_FILTER,,0,,,,1-5
US-ASM,FETCH_MAX,,0,,,,1-5
US-ASM,G,,0,,,,1-5
US-ASM,H,,0,,,,1-5
US-ASM,H2O,,0,,,,1-5
US-ASM,H_SSITC_TEST,,0,,,,1-5
US-ASM,LE,,0,,,,1-5
US-ASM,LE_SSITC_TEST,,0,,,,1-5
US-ASM,NETRAD,,0,,,,1-5
US-ASM,PA,,0,,,,1-5
US-ASM,RH,,0,,,,1-5
US-ASM,SW_IN,,0,,,,1-5
US-ASM,TA,,0,,,,1-5
US-ASM,TS,,0,,,,1-5
US-ASM,T_SONIC,,0,,,,1-5
US-ASM,T_SONIC_SIGMA,,0,,,,1-5
US-ASM,USTAR,,0,,,,1-5
US-ASM,VPD_PI,,0,,,,1-5
US-ASM,WD,,0,,,,1-5
US-ASM,WS,,0,,,,1-5
US-Atq,G,,-0.065,,,5-8 cm deep,1-1
US-Aud,FC,,4,,,,4-1
US-Aud,H,,4,,,,4-1
US-Aud,LE,,4,,,,4-1
US-Aud,SWC_1,,-0.1,,,,4-1
US-Aud,SWC_2,,-0.2,,,,4-1
US-Aud,TS_1,,-0.02,,,,4-1
US-Aud,TS_2,,-0.04,,,,4-1
US-Aud,USTAR,,4,,,,4-1
US-Bar,CO2_1_1_1,20140423,24.5,GA_CP-LI-COR LI-7200,,Height not changed but instrument changed from LI-6262 to LI-7200,5-5
US-Bar,CO2_1_1_1,,24.5,GA_CP-LI-COR LI-6262,,,5-5
US-Bar,FC_1_1_1,,24.5,,,,5-5
US-Bar,H,,24.5,SA-ATI SATI K Style,,,5-5
US-Bar,LE,,24.5,,,,5-5
US-Bar,NETRAD_1_1_1,20080709,25,RAD-Net radiometer,,Net Radiometer changed from REBS Q* to Kipp & Zonen CNR-2 on 9 July 2008,5-5
US-Bar,NETRAD_1_1_1,,25,RAD-Net radiometer,,,5-5
US-Bar,NETRAD_LW_1_1_1,20080709,25.0,RAD-Net radiometer,,Kipp & Zonen CNR-2,5-5
US-Bar,NETRAD_SW_1_1_1,20080709,25.0,RAD-Net radiometer,,Kipp & Zonen CNR-2,5-5
US-Bar,P_1_1_1,,26.5,PREC-TipBucGauge,,Texas Tech tipping bucket rain gauge,5-5
US-Bar,PPFD_BC_IN_1_1_1,,1.5,RAD-PAR Quantum,,LI-190; median of n=6 sensors,5-5
US-Bar,PPFD_DIF_1_1_1,,25.0,,,Delta T Sunshine Sensor BF3,5-5
US-Bar,PPFD_DIR_1_1_1,,25.0,,,DeltaT Sunshine Sensor BF3,5-5
US-Bar,PPFD_IN_1_1_1,,25.0,,,Sum of PPFD_DIR_1_1_1 + PPFD_DIF_1_1_1; Delta T Sunshine Sensor BF3,5-5
US-Bar,PPFD_IN_1_1_2,,25,RAD-PAR Quantum,,Li-190 quantum sensor; top of canopy; backup,5-5
US-Bar,PPFD_IN_PI_F_1_1_1,,25.0,,,PI Filled ,5-5
US-Bar,PPFD_OUT_1_1_1,,23.8,RAD-PAR Quantum,,LiCor quantum sensor; top of t,5-5
US-Bar,RH_1_1_1,,22.3,RH-Capac,,HMP35C with calibration adjusted to match HMP45C installed summer 2017,5-5
US-Bar,RH_PI_F_1_1_1,,22.3,RH-Capac,,PI-Filled RH,5-5
US-Bar,SWC_1_1_1,2004,-0.1,SWC-TDR,,CS615; one of 4 sensors in different microtopographic positions,5-5
US-Bar,SWC_2_1_1,,-0.1,SWC-TDR,,; one of 4 sensors in different microtopographic positions,5-5
US-Bar,SWC_3_1_1,,-0.1,SWC-TDR,,; one of 4 sensors in different microtopographic positions,5-5
US-Bar,SWC_4_1_1,,-0.1,SWC-TDR,,; one of 4 sensors in different microtopographic positions,5-5
US-Bar,SW_IN_1_1_1,,25,RAD-SW Pyran Class2,,Kipp1 Incident shortwave radiation; Kipp & Zonen CM 3; top of tower,5-5
US-Bar,SW_OUT_1_1_1,,23.8,RAD-SW Pyran Class2,,Kipp2 Canopy-reflected shortwave radiation; Kipp & Zonen CM3; top of tower,5-5
US-Bar,TA_1_1_1,,23.8,TEMP-ElectResis,,,5-5
US-Bar,TA_1_2_1,,22.3,TEMP-Thermis,,Vaisala HMP35C,5-5
US-Bar,TA_PI_F_1_1_1,,23.8,,,,5-5
US-Bar,TS_1_1_1,,-0.05,TEMP-TCouple,,Thermocouple,5-5
US-Bar,TS_1_2_1,,-0.1,TEMP-TCouple,,Thermocouple,5-5
US-Bar,TS_PI_F_1_2_1,,-0.1,TEMP-TCouple,,,5-5
US-Bar,USTAR_1_1_1,,24.5,SA-ATI SATI K Style,,,5-5
US-Bar,VPD_PI_1_1_1,,22.3,,,,5-5
US-Bar,WD_1_1_1,,24.5,SA-ATI SATI K Style,,,5-5
US-Bar,WS_1_1_1,,24.5,SA-ATI SATI K Style,,,5-5
US-Bar,WS_1_2_1,,22.7,WIND-CupAn,,backup RM Young cup anemometer,5-5
US-Bi1,CH4,,3.9,GA_OP-LI-COR LI-7700,,,8-5
US-Bi1,CO2,,3.9,GA_OP-LI-COR LI-7500A,,,8-5
US-Bi1,FC,,3.9,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,8-5
US-Bi1,FC_PI_F,,3.9,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,8-5
US-Bi1,FCH4,,3.9,GA_OP-LI-COR LI-7700,SA-Gill Windmaster,,8-5
US-Bi1,FCH4_PI_F,,3.9,GA_OP-LI-COR LI-7700,SA-Gill Windmaster,,8-5
US-Bi1,G,,-.02,SOIL_H-Plate,,,8-5
US-Bi1,GPP_PI_F,,3.9,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,8-5
US-Bi1,H,,3.9,SA-Gill Windmaster,,,8-5
US-Bi1,H2O,,3.9,GA_OP-LI-COR LI-7500A,,,8-5
US-Bi1,H_PI_F,,3.9,SA-Gill Windmaster,,,8-5
US-Bi1,LE,,3.9,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,8-5
US-Bi1,LE_PI_F,,3.9,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,8-5
US-Bi1,LW_IN,,2.76,RAD-Pyrrad-SW+LW,,,8-5
US-Bi1,LW_OUT,,2.76,RAD-Pyrrad-SW+LW,,,8-5
US-Bi1,NETRAD,,2.76,RAD-Pyrrad-SW+LW,,,8-5
US-Bi1,P,,2.7,RAIN-TipBucGauge,,,8-5
US-Bi1,PA,,1.5,PRES-ElectBar,,,8-5
US-Bi1,PPFD_IN,,2.76,RAD-PAR Quantum,,,8-5
US-Bi1,PPFD_OUT,,2.76,RAD-PAR Quantum,,,8-5
US-Bi1,RECO_PI_F,,3.9,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,8-5
US-Bi1,RH,,3.5,RH-Capac,,,8-5
US-Bi1,SWC_1,,-.02,SWC-TDR,,,8-5
US-Bi1,SWC_2,,-.2,SWC-TDR,,,8-5
US-Bi1,SW_IN,,2.76,RAD-Pyrrad-SW+LW,,,8-5
US-Bi1,SW_OUT,,2.76,RAD-Pyrrad-SW+LW,,,8-5
US-Bi1,TA,,3.5,TEMP-ElectResis,,,8-5
US-Bi1,TAU,,3.9,SA-Gill Windmaster,,,8-5
US-Bi1,TS_1,,-.02,TEMP-TCouple,,,8-5
US-Bi1,TS_2,,-.04,TEMP-TCouple,,,8-5
US-Bi1,TS_3,,-.08,TEMP-TCouple,,,8-5
US-Bi1,TS_4,,-.16,TEMP-TCouple,,,8-5
US-Bi1,TS_5,,-.32,TEMP-TCouple,,,8-5
US-Bi1,T_SONIC,,3.9,SA-Gill Windmaster,,,8-5
US-Bi1,T_SONIC_SIGMA,,3.9,SA-Gill Windmaster,,,8-5
US-Bi1,USTAR,,3.9,SA-Gill Windmaster,,,8-5
US-Bi1,VPD_PI,,3.5,RH-Capac,,Temp-ElectResis,8-5
US-Bi1,V_SIGMA,,3.9,SA-Gill Windmaster,,,8-5
US-Bi1,WD,,3.9,SA-Gill Windmaster,,,8-5
US-Bi1,WS,,3.9,SA-Gill Windmaster,,,8-5
US-Bi1,W_SIGMA,,3.9,SA-Gill Windmaster,,,8-5
US-Bi1,ZL,,3.9,SA-Gill Windmaster,,,8-5
US-Bi2,CH4,,5.11,GA_OP-LI-COR LI-7700,,,13-5
US-Bi2,CO2,,5.11,GA_OP-LI-COR LI-7500A,,,13-5
US-Bi2,FC,,5.11,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,13-5
US-Bi2,FC_PI_F,,5.11,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,13-5
US-Bi2,FCH4,,5.11,GA_OP-LI-COR LI-7700,SA-Gill Windmaster,,13-5
US-Bi2,FCH4_PI_F,,5.11,GA_OP-LI-COR LI-7700,SA-Gill Windmaster,,13-5
US-Bi2,G,,-.02,SOIL_H-Plate,,,13-5
US-Bi2,GPP_PI_F,,5.11,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,13-5
US-Bi2,H,,5.11,SA-Gill Windmaster,,,13-5
US-Bi2,H2O,,5.11,GA_OP-LI-COR LI-7500A,,,13-5
US-Bi2,H_PI_F,,5.11,SA-Gill Windmaster,,,13-5
US-Bi2,LE,,5.11,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,13-5
US-Bi2,LE_PI_F,,5.11,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,13-5
US-Bi2,LW_IN,,4.42,RAD-Pyrrad-SW+LW,,,13-5
US-Bi2,LW_OUT,,4.42,RAD-Pyrrad-SW+LW,,,13-5
US-Bi2,NETRAD,,4.42,RAD-Pyrrad-SW+LW,,,13-5
US-Bi2,P,,4.75,RAIN-TipBucGauge,,,13-5
US-Bi2,PA,,2.0,PRES-ElectBar,,,13-5
US-Bi2,PPFD_IN,,4.45,RAD-PAR Quantum,,,13-5
US-Bi2,PPFD_OUT,,4.4,RAD-PAR Quantum,,,13-5
US-Bi2,RECO_PI_F,,5.11,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,13-5
US-Bi2,RH,,4.9,RH-Capac,,,13-5
US-Bi2,SWC_1,,-.02,SWC-TDR,,,13-5
US-Bi2,SWC_2,,-.2,SWC-TDR,,,13-5
US-Bi2,SW_IN,,4.42,RAD-Pyrrad-SW+LW,,,13-5
US-Bi2,SW_OUT,,4.42,RAD-Pyrrad-SW+LW,,,13-5
US-Bi2,TA,,4.9,TEMP-ElectResis,,,13-5
US-Bi2,TAU,,5.11,SA-Gill Windmaster,,,13-5
US-Bi2,TS_1,,-.02,TEMP-TCouple,,,13-5
US-Bi2,TS_2,,-.04,TEMP-TCouple,,,13-5
US-Bi2,TS_3,,-.08,TEMP-TCouple,,,13-5
US-Bi2,TS_4,,-.16,TEMP-TCouple,,,13-5
US-Bi2,TS_5,,-.32,TEMP-TCouple,,,13-5
US-Bi2,T_SONIC,,5.11,SA-Gill Windmaster,,,13-5
US-Bi2,T_SONIC_SIGMA,,5.11,SA-Gill Windmaster,,,13-5
US-Bi2,USTAR,,5.11,SA-Gill Windmaster,,,13-5
US-Bi2,VPD_PI,,4.9,RH-Capac,,TEMP-ElectResis,13-5
US-Bi2,V_SIGMA,,5.11,SA-Gill Windmaster,,,13-5
US-Bi2,WD,,5.11,SA-Gill Windmaster,,,13-5
US-Bi2,WS,,5.11,SA-Gill Windmaster,,,13-5
US-Bi2,W_SIGMA,,5.11,SA-Gill Windmaster,,,13-5
US-Bkg,FC,,4,,,,4-1
US-Bkg,H,,4,,,,4-1
US-Bkg,LE,,4,,,,4-1
US-Bkg,RH,,4,,,,4-1
US-Bkg,SWC_1,,-0.1,,,,4-1
US-Bkg,SWC_2,,-0.2,,,,4-1
US-Bkg,TA,,4,,,,4-1
US-Bkg,TS_1,,-0.02,,,,4-1
US-Bkg,TS_2,,-0.04,,,,4-1
US-Bkg,WD,,4,,,,4-1
US-Bkg,WS,,4,,,,4-1
US-Blk,FC,,24,,,,2-1
US-Blk,H,,24,,,,2-1
US-Blk,LE,,24,,,,2-1
US-Blk,SWC_1,,-0.1,,,,2-1
US-Blk,SWC_2,,-0.3,,,,2-1
US-Blk,TS_1,,-0.02,,,,2-1
US-Blk,TS_2,,-0.04,,,,2-1
US-Blk,WD,,24,,,,2-1
US-Blk,WS,,24,,,,2-1
US-Bn1,CO2_1,,9.5,,,,1-1
US-Bn1,FC,,9.5,,,,1-1
US-Bn1,G,,-0.1,,,,1-1
US-Bn1,H,,9.5,,,,1-1
US-Bn1,H2O,,9.5,,,,1-1
US-Bn1,LE,,9.5,,,,1-1
US-Bn1,NETRAD,,11.0,,,,1-1
US-Bn1,PA,,1.7,,,,1-1
US-Bn1,PPFD_IN,,11.4,,,,1-1
US-Bn1,RH,,7.4,,,,1-1
US-Bn1,SWC_1,,-0.02,,,,1-1
US-Bn1,SWC_2,,-0.04,,,,1-1
US-Bn1,SW_IN,,11.4,RAD-Other,,LI200X,1-1
US-Bn1,SW_OUT,,10.7,RAD-Other,,Eppley,1-1
US-Bn1,TA,,7.4,,,,1-1
US-Bn1,TS_1,,-0,,,,1-1
US-Bn1,TS_2,,-0.025,,,,1-1
US-Bn1,USTAR,,9.5,,,,1-1
US-Bn1,VPD_PI_PI,,7.4,,,,1-1
US-Bn1,WD,,11.8,,,,1-1
US-Bn1,WS,,11.8,,,,1-1
US-Bn2,CO2_1,,10.0,,,,1-1
US-Bn2,FC,,10.0,,,,1-1
US-Bn2,G,,-0.1,,,,1-1
US-Bn2,H,,10.0,,,,1-1
US-Bn2,H2O,,10.0,,,,1-1
US-Bn2,LE,,10.0,,,,1-1
US-Bn2,NETRAD,,10.3,,,,1-1
US-Bn2,PA,,2.0,,,,1-1
US-Bn2,PPFD_IN,,11.4,,,,1-1
US-Bn2,P,,1.0,,,,1-1
US-Bn2,RH,,6.3,,,,1-1
US-Bn2,SWC_1,,-0.02,,,,1-1
US-Bn2,SWC_2,,-0.11,,,,1-1
US-Bn2,SW_IN,,11.4,RAD-Other,,LI200X,1-1
US-Bn2,TA,,6.3,,,,1-1
US-Bn2,TS_1,,-0,,,,1-1
US-Bn2,TS_2,,-0.025,,,,1-1
US-Bn2,USTAR,,10.0,,,,1-1
US-Bn2,VPD_PI_PI,,6.3,,,,1-1
US-Bn2,WD,,12,,,,1-1
US-Bn2,WS,,12,,,,1-1
US-Bn3,CO2_1,,7.8,,,,1-1
US-Bn3,FC,,7.8,,,,1-1
US-Bn3,G,,-0.1,,,,1-1
US-Bn3,H,,7.8,,,,1-1
US-Bn3,H2O,,7.8,,,,1-1
US-Bn3,LE,,7.8,,,,1-1
US-Bn3,NETRAD,,7.0,,,,1-1
US-Bn3,PA,,1.0,,,,1-1
US-Bn3,PPFD_IN,,9.0,,,,1-1
US-Bn3,P,,1,,,,1-1
US-Bn3,RH,,5,,,,1-1
US-Bn3,SWC_1,,-0.02,,,,1-1
US-Bn3,SWC_2,,-0.04,,,,1-1
US-Bn3,SW_IN,,9.0,RAD-Other,,LI200X,1-1
US-Bn3,SW_OUT,,7.0,RAD-Other,,Eppley,1-1
US-Bn3,TA,,5,,,,1-1
US-Bn3,TS_1,,-0,,,,1-1
US-Bn3,TS_2,,-0.025,,,,1-1
US-Bn3,USTAR,,7.8,,,,1-1
US-Bn3,VPD_PI_PI,,5.0,,,,1-1
US-Bn3,WD,,9.0,,,,1-1
US-Bn3,WS,,9.0,,,,1-1
US-Bo1,RH,,3,,,,2-1
US-Bo1,SWC_1,,-0.1,,,,2-1
US-Bo1,SWC_2,,-0.2,,,,2-1
US-Bo1,TA,,3,,,,2-1
US-Bo1,TS_1,,-0.02,,,,2-1
US-Bo1,TS_2,,-0.04,,,,2-1
US-Bo1,WD,,10,,,,2-1
US-Bo1,WS,,10,,,,2-1
US-Bo2,WD,,10,,,,2-1
US-Bo2,WS,,10,,,,2-1
US-Br1,G,,,SOIL_H-Other,,REBS Gplate+storage; W m-2,1-1
US-Br1,SWC_1,,-0.05,,,,1-1
US-Br1,TS_1,,-0.02,,,,1-1
US-Br1,USTAR,,,WIND-Other,,CSAT u_star; m s-1,1-1
US-Br1,WD,,,WIND-Other,,CSAT wnd_dir_compass; degrees,1-1
US-Br1,WS,,,WIND-Other,,CSAT wnd_spd; m s-1,1-1
US-Br3,G,,,SOIL_H-Other,,REBS Gplate+storage; W m-2,1-1
US-Br3,SWC_1,,-0.05,,,,1-1
US-Br3,TS_1,,-0.02,,,,1-1
US-Br3,USTAR,,,WIND-Other,,CSAT u_star; m s-1,1-1
US-Br3,WD,,,WIND-Other,,CSAT wnd_dir_compass; degrees,1-1
US-Br3,WS,,,WIND-Other,,CSAT wnd_spd; m s-1,1-1
US-BRG,CO2_1_1_1,,3,GA_OP-Other,,,1-5
US-BRG,FC_1_1_1,,3,GA_OP-Other,,,1-5
US-BRG,G_1_1_1,,-0.1,SOIL_H-Plate_AUTO,,,1-5
US-BRG,G_2_1_1,,-0.1,SOIL_H-Plate_AUTO,,,1-5
US-BRG,H_1_1_1,,3,GA_OP-Other,,,1-5
US-BRG,H2O_1_1_1,,3,GA_OP-Other,,,1-5
US-BRG,LE_1_1_1,,3,GA_OP-Other,,,1-5
US-BRG,LW_IN_1_1_1,,3,RAD-Pyrrad-SW+LW,,,1-5
US-BRG,LW_OUT_1_1_1,,3,RAD-Pyrrad-SW+LW,,,1-5
US-BRG,P_1_1_1,,3,RAIN-TipBucGauge,,,1-5
US-BRG,PA_1_1_1,,3,PRES-MgBar,,,1-5
US-BRG,PPFD_IN_1_1_1,,3,RAD-PAR Quantum,,,1-5
US-BRG,RH_1_1_1,,3,RH-Capac,,,1-5
US-BRG,SWC_1_1_1,,-0.15,SWC-TDR,,30-cm TDR probe; sensing the top 30 cm of the soil,1-5
US-BRG,SWC_2_1_1,,-0.15,SWC-TDR,,30-cm TDR probe; sensing the top 30 cm of the soil,1-5
US-BRG,SWC_3_1_1,,-0.15,SWC-TDR,,30-cm TDR probe; sensing the top 30 cm of the soil,1-5
US-BRG,SW_IN_1_1_1,,3,RAD-Pyrrad-SW+LW,,,1-5
US-BRG,SW_OUT_1_1_1,,3,RAD-PAR Quantum,,,1-5
US-BRG,TA_1_1_1,,3,TEMP-ElectResis,,,1-5
US-BRG,TS_1_1_1,,-0.1,TEMP-TCouple,,,1-5
US-BRG,TS_2_1_1,,-0.1,TEMP-TCouple,,,1-5
US-BRG,T_SONIC_1_1_1,,3,GA_OP-Other,,,1-5
US-BRG,U_SIGMA_1_1_1,,3,GA_OP-Other,,,1-5
